timestamp,temperature_C
2026-06-05 11:44:47,31.23
2026-06-05 11:44:47,31.23
2026-06-05 11:44:48,31.23
2026-06-05 11:44:48,31.23
2026-06-05 11:44:49,31.23
2026-06-05 11:44:49,31.23
2026-06-05 11:44:50,31.23
2026-06-05 11:44:50,31.23
2026-06-05 11:44:51,31.23
2026-06-05 11:44:51,31.23
2026-06-05 11:44:52,31.23
2026-06-05 11:44:52,31.23
2026-06-05 11:44:53,31.23
2026-06-05 11:44:53,31.23
2026-06-05 11:44:54,31.23
2026-06-05 11:44:55,31.23
2026-06-05 11:44:55,31.23
2026-06-05 11:44:56,31.23
2026-06-05 11:44:56,31.23
2026-06-05 11:44:57,31.23
2026-06-05 11:44:57,31.23
2026-06-05 11:44:58,31.23
2026-06-05 11:44:58,31.23
2026-06-05 11:44:59,31.23
2026-06-05 11:44:59,31.23
2026-06-05 11:45:00,31.23
2026-06-05 11:45:00,31.23
2026-06-05 11:45:01,31.23
2026-06-05 11:45:01,31.23
2026-06-05 11:45:02,31.23
2026-06-05 11:45:02,31.23
2026-06-05 11:45:03,31.23
2026-06-05 11:45:03,31.23
2026-06-05 11:45:04,31.23
2026-06-05 11:45:04,31.23
2026-06-05 11:45:05,31.23
2026-06-05 11:45:05,31.23
2026-06-05 11:45:06,31.23
2026-06-05 11:45:06,31.23
2026-06-05 11:45:07,31.23
2026-06-05 11:45:07,31.23
2026-06-05 11:45:08,31.23
2026-06-05 11:45:08,31.23
2026-06-05 11:45:09,31.23
2026-06-05 11:45:09,31.23
2026-06-05 11:45:10,31.23
2026-06-05 11:45:10,31.23
2026-06-05 11:45:11,31.23
2026-06-05 11:45:11,31.23
2026-06-05 11:45:12,31.23
2026-06-05 11:45:12,31.23
2026-06-05 11:45:13,31.23
2026-06-05 11:45:13,31.23
2026-06-05 11:45:14,31.23
2026-06-05 11:45:14,31.23
2026-06-05 11:45:15,31.23
2026-06-05 11:45:15,31.23
2026-06-05 11:45:16,31.23
2026-06-05 11:45:16,31.23
2026-06-05 11:45:17,31.23
2026-06-05 11:45:17,31.23
2026-06-05 11:45:18,31.23
2026-06-05 11:45:18,31.23
2026-06-05 11:45:19,31.23
2026-06-05 11:45:19,31.23
2026-06-05 11:45:20,31.23
2026-06-05 11:45:20,31.23
2026-06-05 11:45:21,31.23
2026-06-05 11:45:21,31.23
2026-06-05 11:45:22,31.23
2026-06-05 11:45:22,31.23
2026-06-05 11:45:23,31.24
2026-06-05 11:45:23,31.23
2026-06-05 11:45:24,31.24
2026-06-05 11:45:24,31.25
2026-06-05 11:45:25,31.26
2026-06-05 11:45:25,31.27
2026-06-05 11:45:26,31.28
2026-06-05 11:45:26,31.29
2026-06-05 11:45:27,31.3
2026-06-05 11:45:27,31.3
2026-06-05 11:45:28,31.31
2026-06-05 11:45:28,31.33
2026-06-05 11:45:29,31.33
2026-06-05 11:45:29,31.35
2026-06-05 11:45:30,31.35
2026-06-05 11:45:30,31.36
2026-06-05 11:45:31,31.35
2026-06-05 11:45:31,31.38
2026-06-05 11:45:32,31.38
2026-06-05 11:45:32,31.39
2026-06-05 11:45:33,31.4
2026-06-05 11:45:33,31.41
2026-06-05 11:45:34,31.41
2026-06-05 11:45:34,31.43
2026-06-05 11:45:35,31.43
2026-06-05 11:45:35,31.44
2026-06-05 11:45:36,31.44
2026-06-05 11:45:36,31.45
2026-06-05 11:45:37,31.46
2026-06-05 11:45:37,31.47
2026-06-05 11:45:38,31.48
2026-06-05 11:45:38,31.48
2026-06-05 11:45:39,31.48
2026-06-05 11:45:39,31.47
2026-06-05 11:45:40,31.52
2026-06-05 11:45:40,31.51
2026-06-05 11:45:41,31.52
2026-06-05 11:45:41,31.52
2026-06-05 11:45:42,31.52
2026-06-05 11:45:42,31.52
2026-06-05 11:45:43,31.53
2026-06-05 11:45:43,31.53
2026-06-05 11:45:44,31.55
2026-06-05 11:45:44,31.55
2026-06-05 11:45:45,31.56
2026-06-05 11:45:45,31.56
2026-06-05 11:45:46,31.56
2026-06-05 11:45:46,31.57
2026-06-05 11:45:47,31.57
2026-06-05 11:45:47,31.58
2026-06-05 11:45:48,31.59
2026-06-05 11:45:48,31.59
2026-06-05 11:45:49,31.59
2026-06-05 11:45:49,31.6
2026-06-05 11:45:50,31.61
2026-06-05 11:45:50,31.62
2026-06-05 11:45:51,31.62
2026-06-05 11:45:51,31.62
2026-06-05 11:45:52,31.66
2026-06-05 11:45:52,31.63
2026-06-05 11:45:53,31.64
2026-06-05 11:45:53,31.64
2026-06-05 11:45:54,31.65
2026-06-05 11:45:54,31.66
2026-06-05 11:45:55,31.65
2026-06-05 11:45:55,31.66
2026-06-05 11:45:56,31.67
2026-06-05 11:45:56,31.67
2026-06-05 11:45:57,31.65
2026-06-05 11:45:57,31.68
2026-06-05 11:45:58,31.66
2026-06-05 11:45:58,31.7
2026-06-05 11:45:59,31.7
2026-06-05 11:45:59,31.7
2026-06-05 11:46:00,31.71
2026-06-05 11:46:00,31.71
2026-06-05 11:46:01,31.72
2026-06-05 11:46:01,31.72
2026-06-05 11:46:02,31.73
2026-06-05 11:46:02,31.72
2026-06-05 11:46:03,31.72
2026-06-05 11:46:03,31.72
2026-06-05 11:46:04,31.71
2026-06-05 11:46:04,31.71
2026-06-05 11:46:05,31.73
2026-06-05 11:46:05,31.72
2026-06-05 11:46:06,31.73
2026-06-05 11:46:06,31.73
2026-06-05 11:46:07,31.73
2026-06-05 11:46:07,31.73
2026-06-05 11:46:08,31.73
2026-06-05 11:46:08,31.71
2026-06-05 11:46:09,31.74
2026-06-05 11:46:09,31.74
2026-06-05 11:46:10,31.74
2026-06-05 11:46:10,31.76
2026-06-05 11:46:11,31.76
2026-06-05 11:46:11,31.76
2026-06-05 11:46:12,31.77
2026-06-05 11:46:12,31.77
2026-06-05 11:46:13,31.77
2026-06-05 11:46:13,31.78
2026-06-05 11:46:14,31.78
2026-06-05 11:46:14,31.79
2026-06-05 11:46:15,31.79
2026-06-05 11:46:15,31.79
2026-06-05 11:46:16,31.79
2026-06-05 11:46:16,31.8
2026-06-05 11:46:17,31.78
2026-06-05 11:46:17,31.78
2026-06-05 11:46:18,31.8
2026-06-05 11:46:18,31.82
2026-06-05 11:46:19,31.82
2026-06-05 11:46:19,31.82
2026-06-05 11:46:20,31.83
2026-06-05 11:46:20,31.83
2026-06-05 11:46:21,31.84
2026-06-05 11:46:21,31.83
2026-06-05 11:46:22,31.83
2026-06-05 11:46:22,31.85
2026-06-05 11:46:23,31.87
2026-06-05 11:46:23,31.85
2026-06-05 11:46:24,31.86
2026-06-05 11:46:24,31.86
2026-06-05 11:46:25,31.87
2026-06-05 11:46:25,31.87
2026-06-05 11:46:26,31.87
2026-06-05 11:46:26,31.85
2026-06-05 11:46:27,31.87
2026-06-05 11:46:27,31.88
2026-06-05 11:46:28,31.89
2026-06-05 11:46:28,31.9
2026-06-05 11:46:29,31.9
2026-06-05 11:46:29,31.9
2026-06-05 11:46:30,31.89
2026-06-05 11:46:30,31.91
2026-06-05 11:46:31,31.92
2026-06-05 11:46:31,31.93
2026-06-05 11:46:32,31.92
2026-06-05 11:46:32,31.92
2026-06-05 11:46:33,31.93
2026-06-05 11:46:33,31.95
2026-06-05 11:46:34,31.93
2026-06-05 11:46:34,31.93
2026-06-05 11:46:35,31.94
2026-06-05 11:46:35,31.95
2026-06-05 11:46:36,31.96
2026-06-05 11:46:36,31.95
2026-06-05 11:46:37,31.96
2026-06-05 11:46:37,31.96
2026-06-05 11:46:38,31.97
2026-06-05 11:46:38,31.97
2026-06-05 11:46:39,31.98
2026-06-05 11:46:39,31.98
2026-06-05 11:46:40,31.98
2026-06-05 11:46:40,31.98
2026-06-05 11:46:41,31.99
2026-06-05 11:46:41,31.99
2026-06-05 11:46:42,32.0
2026-06-05 11:46:42,32.0
2026-06-05 11:46:43,32.0
2026-06-05 11:46:43,32.03
2026-06-05 11:46:44,32.01
2026-06-05 11:46:44,32.01
2026-06-05 11:46:45,32.02
2026-06-05 11:46:45,32.03
2026-06-05 11:46:46,32.03
2026-06-05 11:46:46,32.03
2026-06-05 11:46:47,32.03
2026-06-05 11:46:47,32.04
2026-06-05 11:46:48,32.04
2026-06-05 11:46:48,32.03
2026-06-05 11:46:49,32.06
2026-06-05 11:46:49,32.05
2026-06-05 11:46:50,32.05
2026-06-05 11:46:50,32.05
2026-06-05 11:46:51,32.06
2026-06-05 11:46:51,32.07
2026-06-05 11:46:52,32.07
2026-06-05 11:46:52,32.07
2026-06-05 11:46:53,32.08
2026-06-05 11:46:53,32.08
2026-06-05 11:46:54,32.09
2026-06-05 11:46:54,32.09
2026-06-05 11:46:55,32.09
2026-06-05 11:46:55,32.09
2026-06-05 11:46:56,32.1
2026-06-05 11:46:56,32.1
2026-06-05 11:46:57,32.11
2026-06-05 11:46:57,32.11
2026-06-05 11:46:58,32.11
2026-06-05 11:46:58,32.09
2026-06-05 11:46:59,32.12
2026-06-05 11:46:59,32.12
2026-06-05 11:47:00,32.13
2026-06-05 11:47:00,32.14
2026-06-05 11:47:01,32.14
2026-06-05 11:47:01,32.16
2026-06-05 11:47:02,32.16
2026-06-05 11:47:02,32.17
2026-06-05 11:47:03,32.19
2026-06-05 11:47:03,32.19
2026-06-05 11:47:04,32.18
2026-06-05 11:47:04,32.19
2026-06-05 11:47:05,32.19
2026-06-05 11:47:05,32.2
2026-06-05 11:47:06,32.21
2026-06-05 11:47:06,32.21
2026-06-05 11:47:07,32.21
2026-06-05 11:47:07,32.22
2026-06-05 11:47:08,32.22
2026-06-05 11:47:08,32.23
2026-06-05 11:47:09,32.23
2026-06-05 11:47:09,32.23
2026-06-05 11:47:10,32.24
2026-06-05 11:47:10,32.24
2026-06-05 11:47:11,32.25
2026-06-05 11:47:11,32.25
2026-06-05 11:47:12,32.25
2026-06-05 11:47:12,32.25
2026-06-05 11:47:13,32.27
2026-06-05 11:47:13,32.27
2026-06-05 11:47:14,32.27
2026-06-05 11:47:14,32.27
2026-06-05 11:47:15,32.27
2026-06-05 11:47:15,32.27
2026-06-05 11:47:16,32.28
2026-06-05 11:47:16,32.29
2026-06-05 11:47:17,32.29
2026-06-05 11:47:17,32.29
2026-06-05 11:47:18,32.29
2026-06-05 11:47:18,32.3
2026-06-05 11:47:19,32.3
2026-06-05 11:47:19,32.3
2026-06-05 11:47:20,32.31
2026-06-05 11:47:20,32.31
2026-06-05 11:47:21,32.31
2026-06-05 11:47:21,32.32
2026-06-05 11:47:22,32.32
2026-06-05 11:47:22,32.33
2026-06-05 11:47:23,32.33
2026-06-05 11:47:23,32.3
2026-06-05 11:47:24,32.34
2026-06-05 11:47:24,32.34
2026-06-05 11:47:25,32.33
2026-06-05 11:47:25,32.34
2026-06-05 11:47:26,32.35
2026-06-05 11:47:26,32.35
2026-06-05 11:47:27,32.35
2026-06-05 11:47:27,32.36
2026-06-05 11:47:28,32.34
2026-06-05 11:47:28,32.37
2026-06-05 11:47:29,32.37
2026-06-05 11:47:29,32.37
2026-06-05 11:47:30,32.37
2026-06-05 11:47:30,32.38
2026-06-05 11:47:31,32.39
2026-06-05 11:47:31,32.39
2026-06-05 11:47:32,32.39
2026-06-05 11:47:32,32.39
2026-06-05 11:47:33,32.39
2026-06-05 11:47:33,32.39
2026-06-05 11:47:34,32.4
2026-06-05 11:47:34,32.4
2026-06-05 11:47:35,32.41
2026-06-05 11:47:35,32.41
2026-06-05 11:47:36,32.41
2026-06-05 11:47:36,32.41
2026-06-05 11:47:37,32.41
2026-06-05 11:47:38,32.42
2026-06-05 11:47:38,32.41
2026-06-05 11:47:39,32.44
2026-06-05 11:47:39,32.43
2026-06-05 11:47:40,32.43
2026-06-05 11:47:40,32.44
2026-06-05 11:47:41,32.44
2026-06-05 11:47:41,32.44
2026-06-05 11:47:42,32.44
2026-06-05 11:47:42,32.44
2026-06-05 11:47:43,32.45
2026-06-05 11:47:43,32.45
2026-06-05 11:47:44,32.46
2026-06-05 11:47:44,32.46
2026-06-05 11:47:45,32.46
2026-06-05 11:47:45,32.47
2026-06-05 11:47:46,32.47
2026-06-05 11:47:46,32.46
2026-06-05 11:47:47,32.47
2026-06-05 11:47:47,32.48
2026-06-05 11:47:48,32.48
2026-06-05 11:47:48,32.48
2026-06-05 11:47:49,32.48
2026-06-05 11:47:49,32.49
2026-06-05 11:47:50,32.49
2026-06-05 11:47:50,32.49
2026-06-05 11:47:51,32.49
2026-06-05 11:47:51,32.5
2026-06-05 11:47:52,32.5
2026-06-05 11:47:52,32.51
2026-06-05 11:47:53,32.52
2026-06-05 11:47:53,32.52
2026-06-05 11:47:54,32.52
2026-06-05 11:47:54,32.52
2026-06-05 11:47:55,32.49
2026-06-05 11:47:55,32.53
2026-06-05 11:47:56,32.52
2026-06-05 11:47:56,32.52
2026-06-05 11:47:57,32.53
2026-06-05 11:47:57,32.54
2026-06-05 11:47:58,32.54
2026-06-05 11:47:58,32.54
2026-06-05 11:47:59,32.54
2026-06-05 11:47:59,32.55
2026-06-05 11:48:00,32.55
2026-06-05 11:48:00,32.55
2026-06-05 11:48:01,32.55
2026-06-05 11:48:01,32.57
2026-06-05 11:48:02,32.55
2026-06-05 11:48:02,32.56
2026-06-05 11:48:03,32.57
2026-06-05 11:48:03,32.57
2026-06-05 11:48:04,32.57
2026-06-05 11:48:04,32.57
2026-06-05 11:48:05,32.58
2026-06-05 11:48:05,32.58
2026-06-05 11:48:06,32.58
2026-06-05 11:48:06,32.58
2026-06-05 11:48:07,32.58
2026-06-05 11:48:07,32.59
2026-06-05 11:48:08,32.6
2026-06-05 11:48:08,32.6
2026-06-05 11:48:09,32.61
2026-06-05 11:48:09,32.6
2026-06-05 11:48:10,32.61
2026-06-05 11:48:10,32.61
2026-06-05 11:48:11,32.62
2026-06-05 11:48:11,32.61
2026-06-05 11:48:12,32.61
2026-06-05 11:48:12,32.61
2026-06-05 11:48:13,32.61
2026-06-05 11:48:13,32.62
2026-06-05 11:48:14,32.62
2026-06-05 11:48:14,32.63
2026-06-05 11:48:15,32.63
2026-06-05 11:48:15,32.63
2026-06-05 11:48:16,32.64
2026-06-05 11:48:16,32.64
2026-06-05 11:48:17,32.63
2026-06-05 11:48:17,32.64
2026-06-05 11:48:18,32.64
2026-06-05 11:48:18,32.64
2026-06-05 11:48:19,32.65
2026-06-05 11:48:19,32.65
2026-06-05 11:48:20,32.66
2026-06-05 11:48:20,32.65
2026-06-05 11:48:21,32.66
2026-06-05 11:48:21,32.66
2026-06-05 11:48:22,32.67
2026-06-05 11:48:22,32.67
2026-06-05 11:48:23,32.68
2026-06-05 11:48:23,32.65
2026-06-05 11:48:24,32.68
2026-06-05 11:48:24,32.67
2026-06-05 11:48:25,32.68
2026-06-05 11:48:25,32.68
2026-06-05 11:48:26,32.69
2026-06-05 11:48:26,32.69
2026-06-05 11:48:27,32.68
2026-06-05 11:48:27,32.7
2026-06-05 11:48:28,32.7
2026-06-05 11:48:28,32.7
2026-06-05 11:48:29,32.7
2026-06-05 11:48:29,32.7
2026-06-05 11:48:30,32.7
2026-06-05 11:48:30,32.71
2026-06-05 11:48:31,32.71
2026-06-05 11:48:31,32.72
2026-06-05 11:48:32,32.72
2026-06-05 11:48:32,32.72
2026-06-05 11:48:33,32.73
2026-06-05 11:48:33,32.73
2026-06-05 11:48:34,32.72
2026-06-05 11:48:34,32.73
2026-06-05 11:48:35,32.74
2026-06-05 11:48:35,32.73
2026-06-05 11:48:36,32.74
2026-06-05 11:48:36,32.74
2026-06-05 11:48:37,32.74
2026-06-05 11:48:37,32.75
2026-06-05 11:48:38,32.75
2026-06-05 11:48:38,32.75
2026-06-05 11:48:39,32.75
2026-06-05 11:48:39,32.76
2026-06-05 11:48:40,32.76
2026-06-05 11:48:40,32.76
2026-06-05 11:48:41,32.76
2026-06-05 11:48:41,32.76
2026-06-05 11:48:42,32.75
2026-06-05 11:48:42,32.77
2026-06-05 11:48:43,32.77
2026-06-05 11:48:43,32.77
2026-06-05 11:48:44,32.78
2026-06-05 11:48:44,32.78
2026-06-05 11:48:45,32.78
2026-06-05 11:48:45,32.79
2026-06-05 11:48:46,32.79
2026-06-05 11:48:46,32.79
2026-06-05 11:48:47,32.8
2026-06-05 11:48:47,32.8
2026-06-05 11:48:48,32.8
2026-06-05 11:48:48,32.8
2026-06-05 11:48:49,32.8
2026-06-05 11:48:49,32.8
2026-06-05 11:48:50,32.8
2026-06-05 11:48:50,32.81
2026-06-05 11:48:51,32.81
2026-06-05 11:48:51,32.81
2026-06-05 11:48:52,32.81
2026-06-05 11:48:52,32.82
2026-06-05 11:48:53,32.82
2026-06-05 11:48:53,32.82
2026-06-05 11:48:54,32.82
2026-06-05 11:48:54,32.84
2026-06-05 11:48:55,32.83
2026-06-05 11:48:55,32.83
2026-06-05 11:48:56,32.83
2026-06-05 11:48:56,32.83
2026-06-05 11:48:57,32.84
2026-06-05 11:48:57,32.85
2026-06-05 11:48:58,32.84
2026-06-05 11:48:58,32.85
2026-06-05 11:48:59,32.85
2026-06-05 11:48:59,32.85
2026-06-05 11:49:00,32.85
2026-06-05 11:49:00,32.85
2026-06-05 11:49:01,32.86
2026-06-05 11:49:01,32.87
2026-06-05 11:49:02,32.87
2026-06-05 11:49:02,32.86
2026-06-05 11:49:03,32.86
2026-06-05 11:49:03,32.86
2026-06-05 11:49:04,32.87
2026-06-05 11:49:04,32.88
2026-06-05 11:49:05,32.88
2026-06-05 11:49:05,32.88
2026-06-05 11:49:06,32.88
2026-06-05 11:49:06,32.87
2026-06-05 11:49:07,32.87
2026-06-05 11:49:07,32.88
2026-06-05 11:49:08,32.89
2026-06-05 11:49:08,32.89
2026-06-05 11:49:09,32.89
2026-06-05 11:49:09,32.9
2026-06-05 11:49:10,32.9
2026-06-05 11:49:10,32.9
2026-06-05 11:49:11,32.9
2026-06-05 11:49:11,32.91
2026-06-05 11:49:12,32.91
2026-06-05 11:49:12,32.91
2026-06-05 11:49:13,32.91
2026-06-05 11:49:13,32.91
2026-06-05 11:49:14,32.91
2026-06-05 11:49:14,32.91
2026-06-05 11:49:15,32.91
2026-06-05 11:49:15,32.91
2026-06-05 11:49:16,32.91
2026-06-05 11:49:16,32.92
2026-06-05 11:49:17,32.93
2026-06-05 11:49:17,32.93
2026-06-05 11:49:18,32.93
2026-06-05 11:49:18,32.93
2026-06-05 11:49:19,32.93
2026-06-05 11:49:19,32.94
2026-06-05 11:49:20,32.95
2026-06-05 11:49:20,32.94
2026-06-05 11:49:21,32.95
2026-06-05 11:49:21,32.95
2026-06-05 11:49:22,32.95
2026-06-05 11:49:22,32.95
2026-06-05 11:49:23,32.95
2026-06-05 11:49:23,32.95
2026-06-05 11:49:24,32.95
2026-06-05 11:49:24,32.96
2026-06-05 11:49:25,32.97
2026-06-05 11:49:25,32.97
2026-06-05 11:49:26,32.97
2026-06-05 11:49:26,32.97
2026-06-05 11:49:27,32.97
2026-06-05 11:49:27,32.95
2026-06-05 11:49:28,32.99
2026-06-05 11:49:28,32.99
2026-06-05 11:49:29,32.99
2026-06-05 11:49:29,32.98
2026-06-05 11:49:30,32.99
2026-06-05 11:49:30,32.99
2026-06-05 11:49:31,33.0
2026-06-05 11:49:31,33.0
2026-06-05 11:49:32,32.99
2026-06-05 11:49:32,33.0
2026-06-05 11:49:33,33.01
2026-06-05 11:49:33,33.02
2026-06-05 11:49:34,33.01
2026-06-05 11:49:34,33.01
2026-06-05 11:49:35,33.02
2026-06-05 11:49:35,33.03
2026-06-05 11:49:36,33.02
2026-06-05 11:49:36,33.03
2026-06-05 11:49:37,33.03
2026-06-05 11:49:37,33.03
2026-06-05 11:49:38,33.03
2026-06-05 11:49:38,33.03
2026-06-05 11:49:39,33.06
2026-06-05 11:49:39,33.05
2026-06-05 11:49:40,33.04
2026-06-05 11:49:40,33.05
2026-06-05 11:49:41,33.05
2026-06-05 11:49:41,33.04
2026-06-05 11:49:42,33.03
2026-06-05 11:49:42,33.05
2026-06-05 11:49:43,33.06
2026-06-05 11:49:43,33.06
2026-06-05 11:49:44,33.06
2026-06-05 11:49:44,33.06
2026-06-05 11:49:45,33.06
2026-06-05 11:49:45,33.06
2026-06-05 11:49:46,33.06
2026-06-05 11:49:46,33.08
2026-06-05 11:49:47,33.08
2026-06-05 11:49:47,33.07
2026-06-05 11:49:48,33.07
2026-06-05 11:49:48,33.07
2026-06-05 11:49:49,33.07
2026-06-05 11:49:49,33.06
2026-06-05 11:49:50,33.08
2026-06-05 11:49:50,33.09
2026-06-05 11:49:51,33.08
2026-06-05 11:49:51,33.09
2026-06-05 11:49:52,33.08
2026-06-05 11:49:52,33.07
2026-06-05 11:49:53,33.08
2026-06-05 11:49:53,33.09
2026-06-05 11:49:54,33.09
2026-06-05 11:49:54,33.09
2026-06-05 11:49:55,33.1
2026-06-05 11:49:55,33.1
2026-06-05 11:49:56,33.1
2026-06-05 11:49:56,33.09
2026-06-05 11:49:57,33.1
2026-06-05 11:49:57,33.1
2026-06-05 11:49:58,33.11
2026-06-05 11:49:58,33.11
2026-06-05 11:49:59,33.11
2026-06-05 11:49:59,33.12
2026-06-05 11:50:00,33.12
2026-06-05 11:50:00,33.12
2026-06-05 11:50:01,33.12
2026-06-05 11:50:01,33.12
2026-06-05 11:50:02,33.12
2026-06-05 11:50:02,33.13
2026-06-05 11:50:03,33.11
2026-06-05 11:50:03,33.13
2026-06-05 11:50:04,33.13
2026-06-05 11:50:04,33.13
2026-06-05 11:50:05,33.14
2026-06-05 11:50:05,33.15
2026-06-05 11:50:06,33.14
2026-06-05 11:50:06,33.14
2026-06-05 11:50:07,33.14
2026-06-05 11:50:07,33.14
2026-06-05 11:50:08,33.14
2026-06-05 11:50:08,33.15
2026-06-05 11:50:09,33.15
2026-06-05 11:50:09,33.12
2026-06-05 11:50:10,33.15
2026-06-05 11:50:10,33.18
